Time,Cluster,Probability
163.46520851381337,10,0.5188524563718393
164.246475221171,2,0.8945346969655075
164.268541888987,2,0.985600450032532
165.8456753044627,2,0.9693603885474836
166.13010865261026,2,0.979376166720412
167.1123420371016,2,0.7961783117511674
35.07633516022588,2,0.9783963827696898
169.01607546958772,2,0.5875042990588435
170.00604218781515,2,0.9871374226700501
171.00760890664677,2,0.7635024511117657
172.0268089597301,2,0.9854178215966716
173.01194234437247,2,0.9926260710991234
174.00010906250614,2,0.8345079965290925
175.04390911687074,2,0.9179301992305272
176.00347583351484,2,0.8663219363179426
177.10907589109817,2,0.9448194240634141
37.7871353014134,10,0.9089602438700662
179.00694265661207,2,0.99473092821313
180.1563093831416,2,0.869490954852991
181.08354276476837,2,0.9898207047878014
182.00254281263287,2,0.9766877087064804
183.00797619833256,2,0.9883247561804034
184.06740958684475,10,0.8728538060334868
185.00790963582912,2,0.605396357891807
186.0088096879593,2,0.8697343228665209
187.0001764062597,2,0.7399388318332362
188.0105431255496,3,0.9882300415550394
189.23470985597496,9,0.572140854322824
190.0049765627597,0,0.7423537078534262
191.01767661550448,5,0.9991068651955639
192.01097666723888,1,0.5434955751768283
40.72313545433008,1,0.9547993966518109
194.0576434405028,1,0.9397874157361027
195.3213768396556,1,0.996441186392344
196.0141102090688,1,0.9273703815364019
197.02444359502363,4,0.7963357877546949
198.0277769806139,1,0.7104961000400568
199.01207703187956,1,0.8705162395304942
200.00297708348893,1,0.9636121497934372
201.0649104721313,7,0.753509449036887
202.0344771892962,1,0.9463440672868562
203.1471105805792,0,0.9996334778775923
204.04397729395768,1,0.6187961634855127
205.02277734493688,1,0.9799223353339921
206.00847739627545,5,0.9999982867233581
207.04771078373548,1,0.9964529200996627
208.02467750128585,1,0.7069091050697185
209.01521088620945,1,0.48606491844480576
210.03437760595773,0,0.9992061481973621
211.12431099605843,7,0.5116543529037568
212.0561777112598,7,0.992715124410554
213.0859110982251,1,0.9848159176618955
214.07637781647855,5,0.9999929661901168
215.0419445334352,12,0.4875383621269638
216.00707791703587,7,0.7588329165536434
217.01544463622164,0,0.9986441535461775
218.01091135473555,0,0.9991175710397562
219.01727807381715,1,0.967606196827036
220.0631781282911,1,0.9859497989039102
221.0491448463102,5,0.999979555423104
222.0250782304734,1,0.977519407462903
223.02104494901332,4,0.6513708763029918
224.1124450058571,0,0.9985289867979563
225.0043783856453,1,0.8785775948179514
226.0014784375776,1,0.4388244356709616
227.03167849123383,0,0.9693197046805055
228.0232118762096,5,0.9999690669500294
229.00344526059672,5,0.9999976675713841
230.1256786523797,1,0.9920563093306151
231.0587453676436,1,0.9738902240816742
232.06014541979985,1,0.9937002257602011
233.0009121354648,7,0.9950856511889842
234.0122121881367,1,0.8497666194015063
235.058278909286,5,0.9998770310606088
236.01524562579468,0,0.9993412238667522
237.02411234500647,1,0.9659867247993585
238.0070123961992,4,0.768744893487825
239.11661245399088,4,0.3014430599425194
240.03694583525825,2,0.840532746579101
241.02004588646136,10,0.6226111846516955
242.26721261808464,3,0.999061452857698
243.09791266135028,2,0.9600060650744289
244.0050793752652,7,0.7303692532526856
245.01981276144923,4,0.9659655364434961
246.07404614969056,4,0.8772063585635945
247.00647953158813,4,0.9426256736429612
248.00891291713157,4,0.9831002946400905
249.0421129709441,7,0.9062763112504407
250.0348130226472,2,0.7997848072658499
251.1494797473694,4,0.9506725648532678
252.22091313650657,3,0.9977444475378029
253.14324651787808,1,0.9692106584382235
254.10434656793535,2,0.8580084581102553
255.01551328205863,10,0.7136874895253751
256.0181133342774,1,0.4920937528481916
257.0349800539059,7,0.8839595174239266
258.00954677133126,2,0.9803337335226673
259.1380134967722,2,0.6837655864673197
260.006213541991,2,0.6843527786673342
261.0206469281594,7,0.9928525668082023
262.0128136465014,7,0.9957798920128446
263.08018036876007,1,0.572920355496764
264.0071470837063,7,0.9568953236671704
265.02664713680525,7,0.8853767961089158
266.0323138558504,7,0.9805383459096686
267.0658472430136,7,0.9887478229396801
268.03038062658305,4,0.4888213645022655
269.02354734497715,7,0.9915445168873643
270.0224140636681,2,0.6914762041983875
